OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,UnitCost,TotalCost,Profit,PaymentMethod,Channel,Status,ProfitMarginPct
ORD000165,2024-11-01,C0731,P010,S030,2,524.4,0.0737,1048.8,77.3,971.5,361.04,722.08,249.42,UPI,Partner,Completed,0.2567370046320123
ORD000166,2025-11-03,C0396,P016,S026,2,1526.06,0.0668,0.0,0.0,0.0,1074.12,0.0,0.0,Credit Card,Online,Cancelled,0.24576580625228214
ORD000167,2025-10-14,C0913,P051,S022,1,382.6,0.0916,382.6,35.05,347.55,241.65,241.65,105.9,Wallet,Retail Store,Completed,0.30470435908502375
ORD000168,2025-08-31,C0108,P011,S015,4,837.2,0.0178,3348.8,59.61,3289.19,404.51,1618.04,1671.15,Credit Card,Direct Sales,Completed,0.5080734162514176
ORD000169,2025-03-21,C0859,P039,S004,10,1595.53,0.0432,15955.3,689.27,15266.03,1171.41,11714.1,3551.93,Cash,Online,Completed,0.2326688733089087
ORD000170,2024-08-08,C0636,P059,S014,10,317.16,0.112,3171.6,355.22,2816.38,198.68,1986.8,829.58,Bank Transfer,Partner,Completed,0.29455542220865083
ORD000171,2025-07-08,C0933,P028,S004,2,996.84,0.1485,1993.68,296.06,1697.62,567.6,1135.2,562.42,Bank Transfer,Direct Sales,Completed,0.331299112875673
ORD000172,2025-01-12,C0769,P021,S009,8,1766.6,0.0127,14132.8,179.49,13953.31,1229.15,9833.2,4120.11,Bank Transfer,Online,Completed,0.29527832464125
ORD000173,2025-09-11,C1033,P028,S001,2,996.84,0.104,1993.68,207.34,1786.34,567.6,1135.2,651.14,Credit Card,Partner,Completed,0.3645106754593191
ORD000174,2024-09-22,C1149,P056,S026,2,226.11,0.0742,452.22,33.55,418.67,174.8,349.6,69.07,Wallet,Online,Completed,0.16497480115604174
ORD000175,2024-04-04,C1186,P055,S023,5,768.97,0.0488,3844.85,187.63,3657.22,396.96,1984.8,1672.42,Cash,Retail Store,Completed,0.45729269773215725
ORD000176,2024-09-18,C0036,P023,S028,4,1430.69,0.0888,5722.76,508.18,5214.58,822.45,3289.8,1924.78,Bank Transfer,Direct Sales,Completed,0.3691150581638406
ORD000177,2024-03-11,C1028,P046,S008,2,530.17,0.0382,1060.34,40.5,1019.84,305.04,610.08,409.76,Bank Transfer,Online,Completed,0.4017885158456228
ORD000178,2024-08-06,C0413,P001,S015,2,1537.68,0.0445,3075.36,136.85,2938.51,884.5,1769.0,1169.51,Bank Transfer,Retail Store,Completed,0.3979942215612674
ORD000179,2025-06-16,C1111,P049,S006,8,1241.18,0.0044,9929.44,43.69,9885.75,708.15,5665.2,4220.55,Cash,Retail Store,Completed,0.4269327061679691
ORD000180,2024-04-01,C0483,P054,S029,2,194.76,0.0324,389.52,12.62,376.9,129.78,259.56,117.34,Credit Card,Direct Sales,Completed,0.31132926505704434
ORD000181,2024-05-06,C0912,P013,S001,5,1414.83,0.0423,7074.15,299.24,6774.91,1040.3,5201.5,1573.41,Wallet,Retail Store,Completed,0.23224072349300584
ORD000182,2024-03-20,C0603,P008,S006,4,623.65,0.0614,2494.6,153.17,2341.43,399.04,1596.16,745.27,Wallet,Online,Completed,0.31829693819588883
ORD000183,2024-08-25,C1082,P019,S020,1,1494.66,0.0979,1494.66,146.33,1348.33,958.38,958.38,389.95,Credit Card,Online,Completed,0.28920961485689706
ORD000184,2025-01-06,C1164,P024,S027,1,739.09,0.059,739.09,43.61,695.48,542.12,542.12,153.36,Bank Transfer,Direct Sales,Completed,0.22050957612008973
ORD000185,2025-04-30,C0172,P040,S014,1,435.66,0.0369,435.66,16.08,419.58,236.04,236.04,183.54,UPI,Online,Completed,0.43743743743743746
ORD000186,2025-11-24,C0260,P049,S008,1,1241.18,0.1459,1241.18,181.09,1060.09,708.15,708.15,351.94,Credit Card,Online,Completed,0.3319906800366007
ORD000187,2024-01-25,C0025,P059,S007,3,317.16,0.068,951.48,64.7,886.78,198.68,596.04,290.74,UPI,Online,Completed,0.3278603486772368
ORD000188,2024-06-04,C0198,P037,S024,1,646.6,0.0819,646.6,52.96,593.64,359.35,359.35,234.29,Credit Card,Direct Sales,Completed,0.39466680142847516
ORD000189,2025-05-31,C0579,P025,S016,1,779.29,0.0474,779.29,36.94,742.35,485.42,485.42,256.93,Credit Card,Online,Completed,0.3461035899508318
ORD000190,2025-09-23,C0423,P043,S001,1,1566.69,0.1079,1566.69,169.05,1397.64,1215.35,1215.35,182.29,Credit Card,Online,Completed,0.1304270055235969
ORD000191,2025-06-13,C1142,P026,S010,3,704.62,0.0435,2113.86,91.95,2021.91,479.79,1439.37,582.54,Wallet,Retail Store,Completed,0.2881137142602786
ORD000192,2025-12-10,C0792,P046,S012,1,530.17,0.1176,530.17,62.35,467.82,305.04,305.04,162.78,Bank Transfer,Retail Store,Completed,0.3479543414133641
ORD000193,2024-02-26,C0006,P042,S009,2,1788.05,0.0645,3576.1,230.66,3345.44,1041.65,2083.3,1262.14,Wallet,Online,Completed,0.3772717490076044
ORD000194,2025-08-27,C1121,P027,S010,2,1301.36,0.0437,2602.72,113.74,2488.98,781.74,1563.48,925.5,Bank Transfer,Direct Sales,Completed,0.37183906660559746
ORD000195,2024-01-19,C0072,P032,S010,2,723.04,0.0748,1446.08,108.17,1337.91,392.4,784.8,553.11,Bank Transfer,Retail Store,Completed,0.4134134583043702
ORD000196,2025-01-18,C0929,P044,S003,6,1027.24,0.0656,6163.44,404.32,5759.12,751.51,4509.06,1250.06,Credit Card,Partner,Completed,0.21705746711303114
ORD000197,2024-07-11,C0432,P003,S002,8,113.15,0.0093,905.2,8.42,896.78,71.8,574.4,322.38,Wallet,Retail Store,Completed,0.35948616160039254
ORD000198,2024-08-24,C0963,P041,S009,1,742.53,0.0072,742.53,5.35,737.18,568.5,568.5,168.68,Bank Transfer,Online,Completed,0.22881792777883286
ORD000199,2025-01-21,C0380,P043,S017,1,1566.69,0.0096,-1566.69,-15.04,-1551.65,1215.35,-1215.35,-336.3,Credit Card,Retail Store,Returned,0.21673702187993427
ORD000200,2025-03-01,C0550,P009,S022,1,343.79,0.1304,343.79,44.83,298.96,253.79,253.79,45.17,Bank Transfer,Partner,Completed,0.1510904468825261
ORD000201,2024-10-03,C0808,P001,S005,2,1537.68,0.0615,3075.36,189.13,2886.23,884.5,1769.0,1117.23,Credit Card,Online,Completed,0.38708973297346366
ORD000202,2024-08-14,C0056,P018,S028,5,478.25,0.0174,2391.25,41.61,2349.64,252.6,1263.0,1086.64,Bank Transfer,Partner,Completed,0.46247084659777676
ORD000203,2025-07-05,C0615,P003,S012,4,113.15,0.0051,452.6,2.31,450.29,71.8,287.2,163.09,Bank Transfer,Online,Completed,0.3621888116547114
ORD000204,2024-11-18,C1127,P014,S027,2,1356.52,0.1587,2713.04,430.56,2282.48,791.88,1583.76,698.72,Cash,Retail Store,Completed,0.3061231642774526
ORD000205,2024-06-01,C0216,P032,S004,4,723.04,0.0186,2892.16,53.79,2838.37,392.4,1569.6,1268.77,Cash,Partner,Completed,0.447006556580009
ORD000206,2025-09-30,C0021,P004,S010,10,1131.75,0.0118,11317.5,133.55,11183.95,578.0,5780.0,5403.95,Credit Card,Online,Completed,0.48318796131956954
ORD000207,2024-08-24,C0210,P060,S017,1,138.39,0.0213,138.39,2.95,135.44,100.18,100.18,35.26,UPI,Online,Completed,0.26033668044890723
ORD000208,2024-02-24,C0291,P037,S002,8,646.6,0.0229,5172.8,118.46,5054.34,359.35,2874.8,2179.54,Wallet,Retail Store,Completed,0.4312214849020841
ORD000209,2025-03-11,C0715,P021,S020,4,1766.6,0.0387,7066.4,273.47,6792.93,1229.15,4916.6,1876.33,Bank Transfer,Direct Sales,Completed,0.276218067902952
ORD000210,2025-11-14,C0835,P042,S022,1,1788.05,0.1301,1788.05,232.63,1555.42,1041.65,1041.65,513.77,Wallet,Retail Store,Completed,0.3303094983991462
ORD000211,2024-04-18,C0188,P027,S006,4,1301.36,0.0541,5205.44,281.61,4923.83,781.74,3126.96,1796.87,Credit Card,Online,Completed,0.36493339534468083
ORD000212,2024-07-02,C1175,P005,S005,1,137.01,0.0827,137.01,11.33,125.68,96.66,96.66,29.02,Credit Card,Retail Store,Completed,0.2309038828771483
ORD000213,2025-01-02,C0191,P003,S008,1,113.15,0.0202,113.15,2.29,110.86,71.8,71.8,39.06,Bank Transfer,Online,Completed,0.3523362799927837
ORD000214,2024-07-16,C0407,P022,S016,4,852.6,0.087,3410.4,296.7,3113.7,478.71,1914.84,1198.86,Wallet,Direct Sales,Completed,0.38502745929280274
ORD000215,2025-01-05,C0214,P020,S028,6,695.94,0.1137,4175.64,474.77,3700.87,374.13,2244.78,1456.09,Credit Card,Online,Completed,0.39344532501817137
ORD000216,2025-01-07,C0554,P041,S003,2,742.53,0.0222,1485.06,32.97,1452.09,568.5,1137.0,315.09,UPI,Direct Sales,Completed,0.21699068239571928
ORD000217,2025-05-11,C0960,P044,S009,1,1027.24,0.0911,1027.24,93.58,933.66,751.51,751.51,182.15,Bank Transfer,Online,Completed,0.1950924319345372
ORD000218,2025-08-21,C0593,P002,S026,3,97.66,0.0464,292.98,13.59,279.39,53.33,159.99,119.4,Credit Card,Retail Store,Completed,0.4273596048534307
ORD000219,2024-07-19,C0041,P043,S004,1,1566.69,0.0839,1566.69,131.45,1435.24,1215.35,1215.35,219.89,Bank Transfer,Partner,Completed,0.15320782586884424
ORD000220,2025-05-23,C0370,P001,S001,2,1537.68,0.0894,3075.36,274.94,2800.42,884.5,1769.0,1031.42,Credit Card,Partner,Completed,0.368309039358382
ORD000221,2024-11-17,C0020,P023,S006,2,1430.69,0.0486,2861.38,139.06,2722.32,822.45,1644.9,1077.42,Wallet,Retail Store,Completed,0.39577272326545004
ORD000222,2024-10-01,C1033,P048,S018,3,1530.52,0.0418,4591.56,191.93,4399.63,910.11,2730.33,1669.3,Wallet,Direct Sales,Completed,0.3794182692635517
ORD000223,2024-07-29,C0825,P025,S004,1,779.29,0.0239,779.29,18.63,760.66,485.42,485.42,275.24,Credit Card,Partner,Completed,0.361843662082928
ORD000224,2025-05-18,C0018,P026,S012,1,704.62,0.0678,704.62,47.77,656.85,479.79,479.79,177.06,UPI,Online,Completed,0.2695592601050468
ORD000225,2024-04-27,C0748,P057,S014,4,330.14,0.017,1320.56,22.45,1298.11,176.98,707.92,590.19,UPI,Direct Sales,Completed,0.4546533036491515
ORD000226,2025-12-03,C0319,P003,S028,2,113.15,0.0338,226.3,7.65,218.65,71.8,143.6,75.05,Bank Transfer,Online,Completed,0.34324262520009147
ORD000227,2025-07-07,C0861,P060,S003,2,138.39,0.0615,276.78,17.02,259.76,100.18,200.36,59.4,UPI,Online,Completed,0.22867262088081305
ORD000228,2024-02-11,C0968,P031,S019,3,203.5,0.0627,610.5,38.28,572.22,120.45,361.35,210.87,Wallet,Online,Completed,0.3685121107266436
ORD000229,2024-11-10,C0252,P027,S002,1,1301.36,0.0849,1301.36,110.49,1190.87,781.74,781.74,409.13,Credit Card,Retail Store,Completed,0.3435555518234568
ORD000230,2024-11-24,C0340,P013,S024,2,1414.83,0.0092,2829.66,26.03,2803.63,1040.3,2080.6,723.03,UPI,Online,Completed,0.257890663175954
ORD000231,2024-01-17,C0751,P047,S002,2,943.05,0.0633,1886.1,119.39,1766.71,455.15,910.3,856.41,UPI,Online,Completed,0.48474848730125486
ORD000232,2024-10-09,C0968,P033,S017,1,1119.67,0.0622,1119.67,69.64,1050.03,771.16,771.16,278.87,UPI,Partner,Completed,0.2655828881079588
ORD000233,2024-09-14,C0462,P025,S005,2,779.29,0.0604,1558.58,94.14,1464.44,485.42,970.84,493.6,Bank Transfer,Online,Completed,0.33705716861052687
ORD000234,2025-07-28,C0631,P055,S001,5,768.97,0.0051,0.0,0.0,0.0,396.96,0.0,0.0,UPI,Online,Cancelled,0.48113059572732697
ORD000235,2025-07-27,C0401,P056,S016,10,226.11,0.1332,2261.1,301.18,1959.92,174.8,1748.0,211.92,Credit Card,Online,Completed,0.10812686232091105
ORD000236,2025-09-03,C0371,P059,S006,1,317.16,0.1019,-317.16,-32.32,-284.84,198.68,-198.68,-86.16,Credit Card,Retail Store,Returned,0.3024856059542199
ORD000237,2024-01-19,C0282,P016,S005,8,1526.06,0.0137,12208.48,167.26,12041.22,1074.12,8592.96,3448.26,UPI,Online,Completed,0.28637131453457376
ORD000238,2025-06-12,C0390,P047,S028,1,943.05,0.1228,943.05,115.81,827.24,455.15,455.15,372.09,UPI,Online,Completed,0.44979691504279284
ORD000239,2025-02-26,C0337,P038,S012,2,1120.56,0.0931,2241.12,208.65,2032.47,686.73,1373.46,659.01,Credit Card,Retail Store,Completed,0.32424094820587757
ORD000240,2025-04-10,C0273,P026,S017,1,704.62,0.0375,704.62,26.42,678.2,479.79,479.79,198.41,Bank Transfer,Retail Store,Completed,0.2925538189324683
ORD000241,2025-01-07,C1020,P054,S023,3,194.76,0.0316,584.28,18.46,565.82,129.78,389.34,176.48,Credit Card,Partner,Completed,0.3119013113711074
ORD000242,2024-03-21,C0640,P059,S011,2,317.16,0.0345,634.32,21.88,612.44,198.68,397.36,215.08,Credit Card,Online,Completed,0.35118542224544447
ORD000243,2025-07-04,C0818,P047,S019,3,943.05,0.0645,2829.15,182.48,2646.67,455.15,1365.45,1281.22,Credit Card,Online,Completed,0.48408755152701316
ORD000244,2025-07-01,C0006,P052,S002,3,495.75,0.0419,1487.25,62.32,1424.93,297.9,893.7,531.23,UPI,Retail Store,Completed,0.3728112959934874
ORD000245,2025-02-27,C0586,P018,S026,10,478.25,0.1387,4782.5,663.33,4119.17,252.6,2526.0,1593.17,Credit Card,Partner,Completed,0.3867696647625614
ORD000246,2025-03-04,C1080,P017,S025,4,227.77,0.0383,911.08,34.89,876.19,164.13,656.52,219.67,Wallet,Retail Store,Completed,0.25071046234264255
ORD000247,2025-01-22,C0822,P046,S016,8,530.17,0.0205,4241.36,86.95,4154.41,305.04,2440.32,1714.09,UPI,Online,Completed,0.41259529030596404
ORD000248,2025-12-09,C0238,P054,S019,2,194.76,0.0357,389.52,13.91,375.61,129.78,259.56,116.05,Bank Transfer,Retail Store,Completed,0.3089640850882564
ORD000249,2025-10-31,C0490,P025,S008,1,779.29,0.0318,779.29,24.78,754.51,485.42,485.42,269.09,Bank Transfer,Online,Completed,0.356642059084704
ORD000250,2024-07-22,C1046,P058,S004,2,996.5,0.0103,1993.0,20.53,1972.47,611.43,1222.86,749.61,UPI,Retail Store,Completed,0.3800361982691752
ORD000251,2024-07-14,C0441,P026,S006,2,704.62,0.0032,1409.24,4.51,1404.73,479.79,959.58,445.15,Credit Card,Retail Store,Completed,0.31689363792330194
ORD000252,2025-12-28,C1065,P018,S024,2,478.25,0.0409,956.5,39.12,917.38,252.6,505.2,412.18,UPI,Retail Store,Completed,0.44930127101092243
ORD000253,2024-10-11,C0858,P049,S020,2,1241.18,0.0733,-2482.36,-181.96,-2300.4,708.15,-1416.3,-884.1,Credit Card,Online,Returned,0.3843244653103808
ORD000254,2024-07-14,C0258,P001,S003,5,1537.68,0.1072,7688.4,824.2,6864.2,884.5,4422.5,2441.7,Credit Card,Retail Store,Completed,0.3557151598146907
ORD000255,2024-11-02,C0048,P046,S009,4,530.17,0.0571,2120.68,121.09,1999.59,305.04,1220.16,779.43,Credit Card,Partner,Completed,0.389794907956131
ORD000256,2025-10-25,C0503,P007,S026,3,1219.14,0.0429,3657.42,156.9,3500.52,857.09,2571.27,929.25,Credit Card,Online,Completed,0.26546056014534986
ORD000257,2024-01-14,C0139,P030,S023,3,470.33,0.0167,1410.99,23.56,1387.43,247.61,742.83,644.6,Wallet,Direct Sales,Completed,0.46460001585665583
ORD000258,2024-05-25,C0509,P033,S025,2,1119.67,0.0688,2239.34,154.07,2085.27,771.16,1542.32,542.95,Credit Card,Online,Completed,0.2603739563701583
ORD000259,2024-02-26,C0654,P025,S019,2,779.29,0.0049,1558.58,7.64,1550.94,485.42,970.84,580.1,Bank Transfer,Direct Sales,Completed,0.37403123267179905
ORD000260,2025-12-23,C0461,P025,S001,1,779.29,0.0519,779.29,40.45,738.84,485.42,485.42,253.42,Credit Card,Partner,Completed,0.34299713063721504
ORD000261,2024-07-28,C0670,P027,S003,3,1301.36,0.0435,3904.08,169.83,3734.25,781.74,2345.22,1389.03,Credit Card,Direct Sales,Completed,0.37197027515565373
ORD000262,2025-06-12,C1199,P035,S023,1,639.5,0.054,639.5,34.53,604.97,497.95,497.95,107.02,UPI,Online,Completed,0.1769013339504438
ORD000263,2024-12-09,C1063,P043,S001,6,1566.69,0.0303,9400.14,284.82,9115.32,1215.35,7292.1,1823.22,UPI,Retail Store,Completed,0.2000171140453654
ORD000264,2025-12-15,C0433,P018,S015,2,478.25,0.0056,956.5,5.36,951.14,252.6,505.2,445.94,Cash,Direct Sales,Completed,0.4688479088251992
ORD000265,2025-09-02,C0485,P057,S005,1,330.14,0.0486,330.14,16.04,314.1,176.98,176.98,137.12,Bank Transfer,Direct Sales,Completed,0.4365488697866921
ORD000266,2024-10-05,C1082,P030,S028,1,470.33,0.0308,470.33,14.49,455.84,247.61,247.61,208.23,Bank Transfer,Online,Completed,0.4568050193050193
ORD000267,2024-07-27,C0496,P014,S016,3,1356.52,0.0401,4069.56,163.19,3906.37,791.88,2375.64,1530.73,Bank Transfer,Retail Store,Completed,0.39185484221924705
ORD000268,2025-10-02,C0875,P035,S005,3,639.5,0.0781,-1918.5,-149.83,-1768.67,497.95,-1493.85,-274.82,Cash,Retail Store,Returned,0.15538229290936126
ORD000269,2024-11-30,C0601,P034,S019,4,1552.92,0.0812,6211.68,504.39,5707.29,1185.29,4741.16,966.13,UPI,Online,Completed,0.16927999102901728
ORD000270,2024-10-14,C1158,P020,S012,4,695.94,0.0251,2783.76,69.87,2713.89,374.13,1496.52,1217.37,Credit Card,Retail Store,Completed,0.4485701336457999
ORD000271,2024-09-08,C0655,P015,S013,1,835.85,0.0298,835.85,24.91,810.94,410.04,410.04,400.9,Bank Transfer,Direct Sales,Completed,0.49436456457937694
ORD000272,2024-09-21,C0607,P007,S030,1,1219.14,0.0513,1219.14,62.54,1156.6,857.09,857.09,299.51,Credit Card,Online,Completed,0.25895728860453054
ORD000273,2024-09-27,C0156,P013,S008,2,1414.83,0.0194,2829.66,54.9,2774.76,1040.3,2080.6,694.16,Wallet,Online,Completed,0.250169384018798
ORD000274,2025-11-30,C0201,P036,S017,1,1185.47,0.0766,1185.47,90.81,1094.66,729.16,729.16,365.5,UPI,Partner,Completed,0.3338936290720406
ORD000275,2025-02-22,C1022,P040,S025,1,435.66,0.0241,435.66,10.5,425.16,236.04,236.04,189.12,Credit Card,Online,Completed,0.4448207733559131
ORD000276,2025-12-26,C0499,P060,S012,3,138.39,0.1427,415.17,59.24,355.93,100.18,300.54,55.39,Wallet,Partner,Completed,0.1556204871744444
ORD000277,2024-07-29,C0488,P053,S027,2,326.32,0.0775,652.64,50.58,602.06,218.75,437.5,164.56,Credit Card,Partner,Completed,0.2733282397103279
ORD000278,2024-12-30,C0160,P034,S014,5,1552.92,0.0605,0.0,0.0,0.0,1185.29,0.0,0.0,Bank Transfer,Online,Cancelled,0.18758327804310992
ORD000279,2024-03-16,C1094,P013,S029,1,1414.83,0.0131,1414.83,18.53,1396.3,1040.3,1040.3,356.0,Cash,Online,Completed,0.25495953591635034
ORD000280,2025-10-21,C0831,P058,S011,2,996.5,0.1075,1993.0,214.25,1778.75,611.43,1222.86,555.89,Credit Card,Partner,Completed,0.3125172171468728
ORD000281,2024-11-16,C0972,P004,S023,5,1131.75,0.0863,5658.75,488.35,5170.4,578.0,2890.0,2280.4,UPI,Retail Store,Completed,0.4410490484295219
ORD000282,2025-12-25,C0431,P013,S001,1,1414.83,0.0437,1414.83,61.83,1353.0,1040.3,1040.3,312.7,UPI,Partner,Completed,0.2311160384331116
ORD000283,2025-03-08,C1191,P048,S002,5,1530.52,0.0286,7652.6,218.86,7433.74,910.11,4550.55,2883.19,Wallet,Online,Completed,0.38785187536825344
ORD000284,2024-04-18,C0117,P044,S016,2,1027.24,0.0253,-2054.48,-51.98,-2002.5,751.51,-1503.02,-499.48,Credit Card,Retail Store,Returned,0.24942821473158552
ORD000285,2025-10-02,C0697,P013,S002,5,1414.83,0.0353,7074.15,249.72,6824.43,1040.3,5201.5,1622.93,Credit Card,Retail Store,Completed,0.23781180259743304
ORD000286,2025-06-05,C0203,P023,S027,3,1430.69,0.1161,4292.07,498.31,3793.76,822.45,2467.35,1326.41,Wallet,Partner,Completed,0.349629391421703
ORD000287,2024-02-16,C1186,P029,S001,3,1700.21,0.0165,5100.63,84.16,5016.47,1135.13,3405.39,1611.08,Bank Transfer,Online,Completed,0.3211581052014663
ORD000288,2025-01-13,C0962,P033,S001,1,1119.67,0.0411,1119.67,46.02,1073.65,771.16,771.16,302.49,Bank Transfer,Online,Completed,0.28173985935826384
ORD000289,2024-04-05,C0462,P023,S010,8,1430.69,0.0912,11445.52,1043.83,10401.69,822.45,6579.6,3822.09,Credit Card,Online,Completed,0.3674489433928525
ORD000290,2024-04-12,C0944,P003,S018,2,113.15,0.0137,226.3,3.1,223.2,71.8,143.6,79.6,UPI,Direct Sales,Completed,0.35663082437275984
ORD000291,2024-05-25,C0700,P032,S022,1,723.04,0.0682,723.04,49.31,673.73,392.4,392.4,281.33,Bank Transfer,Retail Store,Completed,0.41757083698217384
ORD000292,2024-01-27,C0201,P055,S021,4,768.97,0.0256,3075.88,78.74,2997.14,396.96,1587.84,1409.3,UPI,Partner,Completed,0.4702149382411232
ORD000293,2025-06-13,C0516,P003,S021,5,113.15,0.0829,565.75,46.9,518.85,71.8,359.0,159.85,Wallet,Direct Sales,Completed,0.30808518839741733
ORD000294,2025-11-09,C0606,P012,S002,6,868.81,0.0363,5212.86,189.23,5023.63,519.75,3118.5,1905.13,Credit Card,Online,Completed,0.37923374133843457
ORD000295,2024-03-22,C0744,P060,S023,2,138.39,0.0282,276.78,7.81,268.97,100.18,200.36,68.61,Bank Transfer,Partner,Completed,0.25508421013495924
ORD000296,2025-03-03,C0875,P056,S003,2,226.11,0.0188,452.22,8.5,443.72,174.8,349.6,94.12,UPI,Partner,Completed,0.21211574867033264
ORD000297,2025-08-06,C0347,P004,S014,3,1131.75,0.01,3395.25,33.95,3361.3,578.0,1734.0,1627.3,Bank Transfer,Online,Completed,0.4841281646981822
ORD000298,2025-04-23,C0349,P033,S012,1,1119.67,0.0323,1119.67,36.17,1083.5,771.16,771.16,312.34,UPI,Direct Sales,Completed,0.28826949700046145
ORD000299,2024-06-10,C1184,P032,S025,2,723.04,0.13,1446.08,187.99,1258.09,392.4,784.8,473.29,Wallet,Online,Completed,0.3761972513890104
ORD000300,2025-02-05,C0858,P017,S024,2,227.77,0.0328,455.54,14.94,440.6,164.13,328.26,112.34,Credit Card,Online,Completed,0.2549704947798457
ORD000301,2025-05-22,C0394,P052,S025,5,495.75,0.0387,2478.75,95.93,2382.82,297.9,1489.5,893.32,Bank Transfer,Direct Sales,Completed,0.3749003281825736
ORD000302,2024-02-07,C0994,P009,S009,5,343.79,0.0282,1718.95,48.47,1670.48,253.79,1268.95,401.53,Bank Transfer,Direct Sales,Completed,0.24036803792921793
ORD000303,2025-05-25,C0978,P005,S013,1,137.01,0.059,137.01,8.08,128.93,96.66,96.66,32.27,Credit Card,Partner,Completed,0.25029085550298613
ORD000304,2025-01-27,C0167,P021,S010,1,1766.6,0.0334,1766.6,59.0,1707.6,1229.15,1229.15,478.45,Credit Card,Online,Completed,0.28018856875146403
ORD000305,2025-12-13,C0976,P003,S030,1,113.15,0.0312,-113.15,-3.53,-109.62,71.8,-71.8,-37.82,Bank Transfer,Online,Returned,0.3450100346652071
ORD000306,2025-05-08,C0452,P053,S006,3,326.32,0.0803,978.96,78.61,900.35,218.75,656.25,244.1,Credit Card,Partner,Completed,0.2711167879158105
ORD000307,2024-07-18,C1162,P039,S005,1,1595.53,0.0077,1595.53,12.29,1583.24,1171.41,1171.41,411.83,UPI,Direct Sales,Completed,0.2601184911952705
ORD000308,2024-09-11,C0860,P003,S018,3,113.15,0.0228,339.45,7.74,331.71,71.8,215.4,116.31,Bank Transfer,Online,Completed,0.3506376051370173
ORD000309,2024-06-27,C0210,P037,S007,4,646.6,0.0911,2586.4,235.62,2350.78,359.35,1437.4,913.38,Cash,Direct Sales,Completed,0.3885433770918588
ORD000310,2025-06-30,C0768,P044,S016,5,1027.24,0.0272,5136.2,139.7,4996.5,751.51,3757.55,1238.95,Bank Transfer,Retail Store,Completed,0.2479635745021515
ORD000311,2025-08-16,C0214,P035,S011,5,639.5,0.0487,3197.5,155.72,3041.78,497.95,2489.75,552.03,Cash,Partner,Completed,0.18148255297884788
